Time & Date,Currency,Amount,Payment Type,Payment Provider,City,Order Type,Order ID,Name,Quantity,Discount,Shipping,Status
"1/5/2022, 12:51:51 AM",INR,330,Single payment,Razorpay,Kolkata,eCom Platform,11015,24K rose Lip Oil Gloss Select an Option:Big doe wand,1,,80,Successful
"1/5/2022, 12:40:56 AM",INR,"1,238.99",Single payment,Razorpay,Mumbai,eCom Platform,11014,"Sunset Body Butter, Lash & Brow Growth Oil, Silver Scrunchie, Lucid Select an Option:Big doe wand, Poo Select an Option:Squeeze Tube",6,61.01,80,Successful
"1/5/2022, 12:31:28 AM",INR,584,Single payment,Razorpay,Navi mumbai,eCom Platform,11013,"Lash & Brow Growth Oil, 24K rose Lip Oil Gloss Select an Option:Big doe wand, Pink Furry Scrunchie",3,56,80,Successful
"1/5/2022, 12:29:01 AM",INR,330,Single payment,Razorpay,Nagpur,eCom Platform,11012,Moonlight Select an Option:Big doe wand,1,,80,Successful
"1/5/2022, 12:25:45 AM",INR,415,Single payment,Razorpay,Jaipur,eCom Platform,11011,"Bebe Rosa, Lip Mask, Lip Balm Select an Option:Raspberry",3,,80,Successful
"20/4/2022, 07:45:52 AM",INR,730,Single payment,Razorpay,Greater Noida,eCom Platform,11008,Valentina Lip and Cheek Tint,2,,80,Successful
"31/3/2022, 02:32:48 PM",INR,580,Single payment,Razorpay,Dehradun,eCom Platform,11003,Moonlight Select an Option:Big doe wand,1,,80,Successful
"29/3/2022, 01:23:54 PM",INR,"1,270.00",Single payment,Razorpay,New Delhi,eCom Platform,11002,"Valentina Lip and Cheek Tint, Hibiscus Lip OIl, Lavendor Lip Oil, 24K rose Lip Oil Gloss, Lilac Crushed Cloth Scrunchie, Violet Crushed Cloth Scrunchie",6,,,Successful
"29/3/2022, 10:59:04 AM",INR,351.25,Single payment,Razorpay,Kurseong,eCom Platform,11001,Valentina Lip and Cheek Tint,1,,75,Successful
"29/3/2022, 06:50:40 AM",INR,475,Single payment,Razorpay,Jammu,eCom Platform,11000,Lucid Select an Option:Big doe wand,1,,75,Successful
"26/3/2022, 03:55:50 AM",INR,"1,082.50",Single payment,Razorpay,Delhi,eCom Platform,10999,"Poo Select an Option:Sample Gloss, Hibiscus Lip OIl, Lucid Select an Option:Big doe wand",4,,,Successful
"25/3/2022, 05:46:31 PM",INR,"1,060.00",Single payment,Razorpay,Hyderabad,eCom Platform,10998,"Sunrise Body Butter, Body Oil Select an Option:Golden Shimmer oil, Ruby Select an Option:Squeeze Tube, Y2k Select an Option:Squeeze Tube",4,,,Successful
"25/3/2022, 02:35:31 AM",INR,660,Single payment,Razorpay,Dehradun,eCom Platform,10997,"Y2k Select an Option:Big doe wand, Euphoria Select an Option:Squeeze Tube",2,,60,Successful
"25/3/2022, 02:27:07 AM",INR,"1,236.25",Single payment,Razorpay,Guwahati,eCom Platform,10996,"Sangria Select an Option:Sample Gloss, Nudes Select an Option:Cylindrical Tube, Bubblegum Select an Option:Big doe wand, Valentina Lip and Cheek Tint",4,,,Successful
"24/3/2022, 06:25:45 AM",INR,420,Single payment,Razorpay,Mysore,eCom Platform,10995,"Lucid Select an Option:Sample Gloss, Nudes Select an Option:Sample Gloss, Euphoria Select an Option:Sample Gloss",3,,60,Successful
"23/3/2022, 06:11:53 AM",INR,"1,206.25",Single payment,Razorpay,Bengaluru,eCom Platform,10994,"Lavendor Lip Oil, Nudes Select an Option:Big doe wand, Lash & Brow Growth Oil",3,,,Successful
"22/3/2022, 01:54:29 PM",INR,460,Single payment,Razorpay,Kalimpong,eCom Platform,10993,Lucid Select an Option:Big doe wand,1,,60,Successful
"21/3/2022, 01:41:39 AM",INR,174,Single payment,Razorpay,Lucknow,eCom Platform,10992,Dinero Select an Option:Sample Gloss,1,6,60,Successful
"20/3/2022, 03:18:06 PM",INR,174,Single payment,Razorpay,Lucknow,eCom Platform,4f3dbde6-53df-447f-a415-92996dfc16ee,Dinero Select an Option:Sample Gloss,1,6,60,Declined
"19/3/2022, 11:55:31 AM",INR,"1,317.50",Single payment,Razorpay,Pune,eCom Platform,10991,"Brown Sugar Lip and Cheek Tint, Magic Potion, Woody Select an Option:Big doe wand, Euphoria Select an Option:Sample Gloss, Wicked Select an Option:Sample Gloss, Moonlight Select an Option:Sample Gloss",6,,,Successful
"19/3/2022, 03:11:17 AM",INR,"1,877.84",Single payment,Razorpay,Siliguri,eCom Platform,10990,"Valentina Lip and Cheek Tint, Woody Select an Option:Big doe wand, Eyelashes Select an Option:Caeles, Moonlight Select an Option:Big doe wand, Body Oil Select an Option:Golden Shimmer oil, 24K rose Lip Oil Gloss",6,208.66,,Successful
"19/3/2022, 01:51:19 AM",INR,349.75,Single payment,Razorpay,Delhi,eCom Platform,10989,"Lilac Scrunchie, Bills Select an Option:Sample Gloss, Dinero Select an Option:Sample Gloss",3,15.25,60,Successful
"15/3/2022, 02:14:35 PM",INR,180,Single payment,Razorpay,Jalgaon,eCom Platform,10988,Lucid Select an Option:Sample Gloss,1,,60,Successful
"14/3/2022, 11:47:29 AM",INR,860,Single payment,Razorpay,Mumbai,eCom Platform,10987,"Wicked Select an Option:Big doe wand, Sangria Select an Option:Squeeze Tube, Purr",3,,60,Successful
"14/3/2022, 08:58:33 AM",INR,390,Single payment,Razorpay,Aizawl,eCom Platform,10986,Rainbow Body Butter Select an Option:Blue Purple White,1,,60,Successful
"13/3/2022, 03:32:12 AM",INR,"1,325.00",Single payment,Razorpay,Noida,eCom Platform,10985,"Lucid Select an Option:Big doe wand, Woody Select an Option:Squeeze Tube, Y2k Select an Option:Squeeze Tube, Lash & Brow Growth Oil",4,,,Successful
"9/3/2022, 8:42:05 PM",INR,460,Single payment,Razorpay,Bengaluru,eCom Platform,d6d38d00-a815-451f-92e2-45413f454979,Bubblegum Select an Option:Big doe wand,1,,60,Successful
"8/3/2022, 12:45:43 PM",INR,300,Single payment,Razorpay,JAMSHEDPUR,eCom Platform,0fe7ca16-8a34-4a54-b51a-24b63d4555ea,"Y2k Select an Option:Sample Gloss, Bills Select an Option:Sample Gloss",2,,60,Successful
"6/3/2022, 2:42:32 AM",INR,460,Single payment,Razorpay,Secunderabad,eCom Platform,195012df-e50d-410d-91df-187452da664b,Woody Select an Option:Big doe wand,1,,60,Declined
"5/3/2022, 11:57:24 PM",INR,660,Single payment,Razorpay,Bengaluru,eCom Platform,10982,"Woody Select an Option:Big doe wand, Euphoria Select an Option:Squeeze Tube",2,,60,Successful
"5/3/2022, 5:36:17 AM",INR,"1,481.25",Single payment,Razorpay,Agartala,eCom Platform,56886bd9-9903-450c-82b1-713d69292530,"Dinero Select an Option:Big doe wand, Sangria Select an Option:Big doe wand, Euphoria Select an Option:Big doe wand, 24K rose Lip Oil Gloss",4,,,Successful
"4/3/2022, 6:27:50 AM",INR,"1,206.25",Single payment,Razorpay,Kannur,eCom Platform,526ffeb6-1fd3-414f-b79e-f1b15a936755,"Nature Select an Option:Phat Wand, Valentina Lip and Cheek Tint, Rainbow Body Butter Select an Option:Blue Purple White, Sunset",4,,,Successful
"4/3/2022, 12:42:52 AM",INR,260,Single payment,Razorpay,New Delhi,eCom Platform,53f024ff-9c49-42cc-9f49-0cb0557759a0,Moonlight Select an Option:Squeeze Tube,1,,60,Successful
"4/3/2022, 12:09:26 AM",INR,720,Single payment,Razorpay,Pune,eCom Platform,283c1743-dd88-437b-8a1c-d0a0a56177b6,"Rainbow Body Butter Select an Option:Blue Purple Yellow White, Tropical Vibes Body Butter",2,,60,Successful
"16/10/2021, 06:27:54 PM",INR,933.75,Single payment,Razorpay,Vadodara,eCom Platform,2788bbdc-e0d3-45bf-82e9-e93c627958f0,"Sunset Body Butter, Heart Mirror Color::Baby Pink",2,,60,Declined
"15/10/2021, 02:45:45 AM",INR,290,Single payment,Razorpay,Ahmedabad,eCom Platform,10977,Nudes Select an Option:Squeeze Tube,1,,90,Successful
"14/10/2021, 01:35:22 PM",INR,920,Single payment,Razorpay,Udupi,eCom Platform,10976,"Boba Gloss Select an Option:Nude, Pearl Lash Glue Liner Select an Option:Black",2,,60,Successful
"13/10/2021, 01:00:54 PM",INR,780,Single payment,Razorpay,Hyderabad,eCom Platform,f0a6bb6e-d37a-4e11-adfd-2eb337462092,"Woody Select an Option:Big doe wand, Bills Select an Option:Big doe wand",2,80,60,Declined
"12/10/2021, 1:16:47 PM",INR,460,Single payment,Razorpay,Chennai,eCom Platform,b5cdf010-525a-46a2-9503-5a1a6bbfaeb8,"Nudes Select an Option:Squeeze Tube, Moonlight Select an Option:Squeeze Tube",2,,60,Successful
"12/10/2021, 1:06:05 PM",INR,460,Single payment,Razorpay,Chennai,eCom Platform,b5cdf010-525a-46a2-9503-5a1a6bbfaeb8,"Nudes Select an Option:Squeeze Tube, Moonlight Select an Option:Squeeze Tube",2,,60,Declined
"10/10/2021, 8:57:29 AM",INR,660,Single payment,Razorpay,Shillong,eCom Platform,10974,"Nudes Select an Option:Squeeze Tube, Lucid Select an Option:Big doe wand",2,,60,Successful
"8/10/2021, 2:28:55 AM",INR,805,Single payment,Razorpay,Guwahati,eCom Platform,0e950902-e9b1-4568-afbf-603e95a49e75,"Lucid Select an Option:Big doe wand, Sunrise Body Scrub",2,,60,Successful
"6/10/2021, 4:30:15 AM",INR,852,Single payment,Razorpay,New delhi,eCom Platform,e5bbe299-7ff0-492d-8974-5846bf8a07ae,"Woody Select an Option:Big doe wand, Pearl Lash Glue Liner Select an Option:Clear",2,88,60,Successful
"5/10/2021, 1:39:30 PM",INR,460,Single payment,Razorpay,Mumbai,eCom Platform,c54ead08-0b71-48d5-8476-3cd16e0e4e40,Lucid Select an Option:Big doe wand,1,,60,Declined
"5/10/2021, 12:04:53 PM",INR,"1,082.50",Single payment,Razorpay,Mumbai,eCom Platform,d1377240-0bd5-4ae7-845c-0740b2974aa4,"Y2k Select an Option:Squeeze Tube, Peach Lip Scrub, 24K rose Lip Oil Gloss, Ruby Select an Option:Squeeze Tube, Sangria Select an Option:Sample Gloss",5,,,Successful
"5/10/2021, 3:42:57 AM",INR,336.25,Single payment,Razorpay,New Delhi,eCom Platform,0c216840-1b5c-4c11-942d-74efbffac930,Valentina Lip and Cheek Tint,1,,60,Successful
"4/10/2021, 6:33:07 AM",INR,460,Single payment,Razorpay,New Delhi,eCom Platform,5a051ddc-35ea-46d8-9bac-d2c20875128b,Sangria Select an Option:Big doe wand,1,,60,Successful
"3/10/2021, 4:01:09 PM",INR,885,Single payment,Razorpay,Bengaluru,eCom Platform,0da54dad-4ea3-4f33-8a1c-e0aa44f216c6,"Heart Mirror Color::Lavendor, 24K rose Lip Oil Gloss",2,,60,Successful
"3/10/2021, 12:26:48 PM",INR,780,Single payment,Razorpay,Lucknow,eCom Platform,10964,"Woody Select an Option:Big doe wand, 24K rose Lip Oil Gloss Select an Option:Big doe wand",2,80,60,Successful
"2/10/2021, 2:51:40 PM",INR,366.25,Single payment,Razorpay,Jalpaiguri,eCom Platform,10963,Valentina Lip and Cheek Tint,1,,90,Successful
"2/10/2021, 3:59:29 AM",INR,"1,360.12",Single payment,Razorpay,Indore,eCom Platform,d446b63f-969f-4057-9913-4f504f5c4907,"Rainbow Body Butter Select an Option:Blue Purple Yellow White, Sunrise Body Scrub, Valentina Lip and Cheek Tint, Lip Mask, Eye Mask, Cherry Berry",7,151.13,,Successful
"30/9/2021, 10:08:12 PM",INR,817.5,Single payment,Razorpay,Gwalior,eCom Platform,10961,"Mandarin Lip and Cheek Tint, 24K rose Lip Oil Gloss, Ocean",3,,60,Successful
"30/9/2021, 03:14:20 PM",INR,630,Single payment,Offline Payments,New Delhi,eCom Platform,10960,"Bills Select an Option:Sample Gloss, Moonlight Select an Option:Sample Gloss, Body Oil Select an Option:Copper Shimmer oil",3,,60,Successful
"30/9/2021, 01:26:26 PM",INR,"1,221.94",Single payment,Offline Payments,Surat,eCom Platform,10959,"Boujee Lip Oil, Rainbow Body Butter Select an Option:Blue Purple Yellow White, Sunset Body Scrub, Body Oil Select an Option:Green Shimmer Oil",4,64.31,,Successful
"30/9/2021, 10:21:27 AM",INR,"1,015.00",Single payment,Offline Payments,Pune,eCom Platform,10958,"Black Scrunchie, Baby Blue Scrunchie, White Scrunchie, Scrunchies, Rainbow Body Scrub, Sunset Body Scrub, Yellow Scrunchie",7,,,Successful
"30/9/2021, 09:09:29 AM",INR,796.25,Single payment,Offline Payments,Siliguri,eCom Platform,10957,"Valentina Lip and Cheek Tint, 24K rose Lip Oil Gloss Select an Option:Big doe wand",2,,120,Successful
"30/9/2021, 05:06:16 AM",INR,390,Single payment,Razorpay,Peda Palakaluru,eCom Platform,560d7349-82af-43d5-a019-11a4aac5bf98,Rainbow Body Butter Select an Option:Blue Purple White,1,,60,Successful
"30/9/2021, 02:35:02 AM",INR,"1,176.25",Single payment,Offline Payments,"Chas, boakro",eCom Platform,10955,"Boba Gloss Select an Option:Nude, Dinero Select an Option:Squeeze Tube, Ruby Select an Option:Squeeze Tube, Sangria Select an Option:Sample Gloss, Valentina Lip and Cheek Tint",5,,,Successful
"29/9/2021, 02:25:04 AM",INR,640,Single payment,Offline Payments,Hoskote,eCom Platform,10954,"Woody Select an Option:Squeeze Tube, Bitchy Peachy Select an Option:Squeeze Tube, Dinero Select an Option:Sample Gloss",3,,120,Successful
"28/9/2021, 11:45:54 PM",INR,420,Single payment,Offline Payments,Myndihati,eCom Platform,10953,Euphoria Select an Option:Big doe wand,1,40,60,Successful
"28/9/2021, 02:33:07 PM",INR,"1,527.50",Single payment,Razorpay,Tinsukia,eCom Platform,729a461f-98e3-41bc-b521-e12321ba405c,"Cherry Berry, Vampire's Kiss, Sunset Body Scrub, Tropical Vibes Body Butter, Cotton Candy Lip Scrub",5,,90,Successful
"28/9/2021, 10:21:50 AM",INR,630,Single payment,Razorpay,Jabalpur,eCom Platform,175dbed4-606c-4382-8dd6-f1d4d7828cdc,"Woody Select an Option:Squeeze Tube, Bitchy Peachy Select an Option:Squeeze Tube, Poo Select an Option:Squeeze Tube",3,30,60,Successful
"28/9/2021, 07:25:23 AM",INR,260,Single payment,Offline Payments,Itanagar,eCom Platform,10950,Nudes Select an Option:Squeeze Tube,1,,60,Successful
"28/9/2021, 07:02:58 AM",INR,"2,034.00",Single payment,Razorpay,Noida,eCom Platform,10949,"Y2k Select an Option:Squeeze Tube, Wicked Select an Option:Big doe wand, Lucid Select an Option:Big doe wand, Normal Wand Glosses Select an Option:Golden Shimmer, Normal Wand Glosses Select an Option:Purple Shimmer, Normal Wand Glosses Select an Option:Pink Shimmer",6,226,,Successful
"28/9/2021, 05:29:23 AM",INR,"1,101.25",Single payment,Razorpay,Patna,eCom Platform,10948,"Valentina Lip and Cheek Tint, Bills Select an Option:Sample Gloss, Sangria Select an Option:Sample Gloss, Rainbow Body Scrub, Ruby Select an Option:Sample Gloss, Dinero Select an Option:Sample Gloss",6,,,Successful
"28/9/2021, 12:44:36 AM",INR,"1,077.50",Single payment,Offline Payments,Siddhpur,eCom Platform,10947,"Valentina Lip and Cheek Tint, 24K rose Lip Oil Gloss, Poo Select an Option:Sample Gloss, Bills Select an Option:Big doe wand",4,,,Successful
"27/9/2021, 08:55:51 PM",INR,519,Single payment,Offline Payments,Gurgaon,eCom Platform,10946,Eyelashes Select an Option:Iblis,1,,120,Successful
"27/9/2021, 02:32:07 PM",INR,736.25,Single payment,Razorpay,Pune,eCom Platform,72c2b4bd-ae31-4e16-8fe6-32b1a8b26083,"Valentina Lip and Cheek Tint, Sangria Select an Option:Big doe wand",2,,60,Successful
"27/9/2021, 01:42:01 PM",INR,"1,130.00",Single payment,Razorpay,Bilaspur,eCom Platform,8fe8fb31-953f-4327-acb4-384791be1ece,"Ruby Select an Option:Big doe wand, 24K rose Lip Oil Gloss Select an Option:Big doe wand, Sunset Body Butter",3,,,Successful
"27/9/2021, 01:31:33 PM",INR,"1,238.75",Single payment,Razorpay,Bangalore,eCom Platform,36ae2b7a-a2fd-4703-89d6-aadbfc143e18,"Vampire's Kiss, Cherry Berry, Magic, Boujee Lip Oil, Brown Sugar Lip and Cheek Tint",5,,,Successful
"27/9/2021, 12:59:07 PM",INR,666.25,Single payment,Razorpay,Visakhapatnam,eCom Platform,d249feb8-2843-438e-8097-b3081acf184e,"Brown Sugar Lip and Cheek Tint, Body Oil Select an Option:Purple Shimmer Oil",2,,60,Successful
"27/9/2021, 12:33:45 PM",INR,260,Single payment,Razorpay,Kollam,eCom Platform,dc5a440e-1076-4f09-851b-c1e06f73f899,Euphoria Select an Option:Squeeze Tube,1,,60,Successful
"27/9/2021, 09:21:16 AM",INR,"1,884.00",Single payment,Razorpay,Hyderabad,eCom Platform,14aaaa24-d782-4079-8fc8-3e27d6b96756,"Diamond Lash Glue Liner Select an Option:Black, Eyelashes Select an Option:Aethra, Rainbow Body Butter Select an Option:Blue Purple Yellow White, Sunset Body Scrub, Body Oil Select an Option:Golden Shimmer oil",5,,,Successful
"27/9/2021, 08:41:33 AM",INR,336.25,Single payment,Razorpay,New Delhi,eCom Platform,10939,Bebe Rosa,1,,60,Successful
"27/9/2021, 07:35:50 AM",INR,336.25,Single payment,Razorpay,Dumka,eCom Platform,3cd9c211-638a-4fc4-b43b-891f8d377b81,Valentina Lip and Cheek Tint,1,,60,Successful
"27/9/2021, 07:03:38 AM",INR,"1,328.62",Single payment,Razorpay,mumbai,eCom Platform,99a0c757-2470-4dc5-bbc2-936ffc1bba28,"Lucid Select an Option:Big doe wand, Sangria Select an Option:Big doe wand, Valentina Lip and Cheek Tint, Nudes Select an Option:Big doe wand",4,147.63,,Successful
"27/9/2021, 06:50:35 AM",INR,405,Single payment,Razorpay,Pune,eCom Platform,10936,Tropical Vibes Body Scrub,1,,60,Successful
"27/9/2021, 05:37:27 AM",INR,260,Single payment,Razorpay,Mumbai,eCom Platform,3376f52f-3b1a-46b7-b32f-6aa46ed5259f,Ruby Select an Option:Squeeze Tube,1,,60,Refunded
"27/9/2021, 03:25:12 AM",INR,"1,022.44",Single payment,Razorpay,"Kurmanapalem, Visakhapatnam",eCom Platform,9b9eda80-711b-421e-977f-ca229d284a4c,"Woody Select an Option:Squeeze Tube, Ocean, Bebe Rosa, Sangria Select an Option:Squeeze Tube, Dinero Select an Option:Squeeze Tube",5,53.81,,Successful
"27/9/2021, 03:25:06 AM",INR,536.25,Single payment,Razorpay,Candolim,eCom Platform,c0ce3d10-3408-46b1-96f0-8a3d3d7bd7d9,"Valentina Lip and Cheek Tint, Lucid Select an Option:Squeeze Tube",2,,60,Successful
"27/9/2021, 03:03:58 AM",INR,"1,876.25",Single payment,Offline Payments,Candolim,eCom Platform,10932,"Bills Select an Option:Squeeze Tube, Bubblegum Select an Option:Squeeze Tube, Lucid Select an Option:Squeeze Tube, Bebe Rosa",9,,,Successful
"27/9/2021, 02:29:22 AM",INR,405,Single payment,Razorpay,Itanagar,eCom Platform,10931,Sunset Body Scrub,1,,60,Successful
"27/9/2021, 01:46:19 AM",INR,"1,014.97",Single payment,Offline Payments,Kolkata,eCom Platform,10930,"Valentina Lip and Cheek Tint, Bebe Rosa, Purple Heaven",4,112.78,,Successful
"27/9/2021, 01:18:02 AM",INR,"1,048.00",Single payment,Offline Payments,Mumbai,eCom Platform,10929,"Sunset Body Scrub, Heather Body Butter, Baby Blue Scrunchie, Lemon Scrunchie (1), Strawberry Scrunchie, Lilac Scrunchie, Black Scrunchie, Silver Scrunchie",8,65,,Successful
"27/9/2021, 01:12:41 AM",INR,780,Single payment,Offline Payments,Bengaluru,eCom Platform,10927,"Sunset Body Butter, Tropical Vibes Body Butter(Old version)",2,,120,Successful
"27/9/2021, 01:06:48 AM",INR,380,Single payment,Razorpay,Gurugram,eCom Platform,1c01658b-19cd-4739-a8fa-c52f1c118426,"Lip and Eye mask Bundle, Eye Mask",2,,60,Successful
"26/9/2021, 04:50:53 AM",INR,310,Single payment,Razorpay,Nagpur,eCom Platform,1a8b38f9-cc0b-4879-98bf-a162b94cfda9,Moonlight Select an Option:Squeeze Tube,1,,60,Successful
"25/9/2021, 01:56:34 PM",INR,620,Single payment,Offline Payments,Duliajan,eCom Platform,10925,Bills Select an Option:Big doe wand,1,,120,Successful
"25/9/2021, 01:15:16 PM",INR,945,Single payment,Offline Payments,Kolkata,eCom Platform,10924,"Bebe Rosa, Bills Select an Option:Big doe wand",2,,120,Successful
"25/9/2021, 01:40:05 AM",INR,934,Single payment,Offline Payments,West Kameng,eCom Platform,edf93dc7-6748-4746-959f-fd08fdd7d1a0,"Valentina Lip and Cheek Tint, Eyelashes Select an Option:Caeles, Lucid Select an Option:Sample Gloss",3,,60,Successful
"24/9/2021, 02:23:04 AM",INR,740,Single payment,Razorpay,Margao,eCom Platform,5ac01dff-e236-4ee5-97fd-0f0fe9ff7aba,Mandarin Lip and Cheek Tint,2,,90,Successful
"22/9/2021, 11:06:47 PM",INR,352.5,Single payment,Razorpay,Dimapur,eCom Platform,81c239f4-e08f-4b49-9ea6-c2f9a70162d0,Brown Sugar Lip and Cheek Tint,1,32.5,60,Successful
"21/9/2021, 05:34:30 AM",INR,352.5,Single payment,Razorpay,Dimapur,eCom Platform,ed464b01-8bf8-4262-b06e-87b25e8b46ce,Brown Sugar Lip and Cheek Tint,1,32.5,60,Declined
"21/9/2021, 05:31:23 AM",INR,435,Single payment,Razorpay,Madurai,eCom Platform,10920,24K rose Lip Oil Gloss,1,,60,Successful
"21/9/2021, 05:27:55 AM",INR,352.5,Single payment,Razorpay,Dimapur,eCom Platform,ed464b01-8bf8-4262-b06e-87b25e8b46ce,Brown Sugar Lip and Cheek Tint,1,32.5,60,Declined
"21/9/2021, 01:41:21 AM",INR,590,Single payment,Razorpay,Malkangiri,eCom Platform,381e04de-a856-4780-b5f1-58ab2c94eb6e,Woody Select an Option:Big doe wand,1,,90,Successful
"20/9/2021, 06:31:39 AM",INR,310,Single payment,Razorpay,ALLAHABAD,eCom Platform,ed3e07de-717a-4cd6-a853-b0d28969a8b7,Bills Select an Option:Squeeze Tube,1,,60,Successful
"20/9/2021, 05:33:03 AM",INR,315,Single payment,Razorpay,Howrah,eCom Platform,10916,Lip Balm Select an Option:Cappucino,1,,90,Successful
"20/9/2021, 05:28:33 AM",INR,"1,625.00",Single payment,Razorpay,Howrah,eCom Platform,12eedafb-4f3a-43b9-bde8-ede5606cc26d,"Boba Gloss Select an Option:Purple, Boba Gloss Select an Option:Pink, Lip Balm Select an Option:Lemon, Lip Balm Select an Option:Raspberry",5,,,Successful
"20/9/2021, 05:17:21 AM",INR,"1,625.00",Single payment,Razorpay,Howrah,eCom Platform,cd8bab8f-5cf4-417a-8c07-69269d6ea586,Lip Balm Select an Option:Cappucino,1,,90,Declined
"20/9/2021, 05:11:13 AM",INR,"1,625.00",Single payment,Razorpay,Howrah,eCom Platform,cd8bab8f-5cf4-417a-8c07-69269d6ea586,Lip Balm Select an Option:Cappucino,1,,90,Declined
"19/9/2021, 03:29:28 PM",INR,385,Single payment,Razorpay,Mumbai,eCom Platform,4d8f200f-9fc2-4b68-9ae3-493c0d21a6fb,Mandarin Lip and Cheek Tint,1,,60,Successful
"17/9/2021, 12:14:48 PM",INR,352.5,Single payment,Razorpay,Dimapur,eCom Platform,ed464b01-8bf8-4262-b06e-87b25e8b46ce,Brown Sugar Lip and Cheek Tint,1,32.5,60,Declined
